time,class,sensor_id,approach
2024-07-17 13:10:55.181000+00:00,car,0,SB
2024-07-17 13:11:08.116000+00:00,car,0,SB
2024-07-17 13:11:15.249000+00:00,car,0,SB
2024-07-17 13:11:20.967000+00:00,car,1,NB
2024-07-17 13:11:49.448000+00:00,car,0,EB
2024-07-17 13:12:29.076000+00:00,car,1,NB
2024-07-17 13:12:32.886000+00:00,car,1,NB
2024-07-17 13:12:38.304000+00:00,car,1,NB
2024-07-17 13:12:42.118000+00:00,car,1,NB
2024-07-17 13:12:45.925000+00:00,car,1,NB
2024-07-17 13:12:52.265000+00:00,car,1,NB
2024-07-17 13:13:00.501000+00:00,car,0,SB
2024-07-17 13:13:10.145000+00:00,car,0,SB
2024-07-17 13:13:19.993000+00:00,car,0,SB
2024-07-17 13:13:24.606000+00:00,car,0,SB
2024-07-17 13:13:38.256000+00:00,car,0,EB
2024-07-17 13:14:04.022000+00:00,pedestrian,0,SB
2024-07-17 13:14:20.707000+00:00,car,1,NB
2024-07-17 13:14:23.419000+00:00,car,1,NB
2024-07-17 13:14:27.950000+00:00,car,1,NB
2024-07-17 13:14:30.358000+00:00,car,1,NB
2024-07-17 13:14:37.493000+00:00,car,0,SB
2024-07-17 13:14:42.717000+00:00,car,0,SB
2024-07-17 13:14:51.853000+00:00,car,0,SB
2024-07-17 13:14:54.972000+00:00,car,0,SB
2024-07-17 13:15:05.923000+00:00,car,1,NB
2024-07-17 13:15:14.852000+00:00,car,0,SB
2024-07-17 13:15:22.989000+00:00,car,0,EB
2024-07-17 13:15:41.469000+00:00,car,1,EB
2024-07-17 13:16:05.359000+00:00,car,1,EB
2024-07-17 13:16:10.079000+00:00,car,1,NB
2024-07-17 13:16:12.686000+00:00,car,1,NB
2024-07-17 13:16:21.218000+00:00,car,1,NB
2024-07-17 13:16:27.420000+00:00,car,0,SB
2024-07-17 13:16:34.336000+00:00,car,0,SB
2024-07-17 13:16:44.476000+00:00,car,0,SB
2024-07-17 13:16:53.230000+00:00,car,0,SB
2024-07-17 13:17:01.155000+00:00,car,0,SB
2024-07-17 13:17:09.880000+00:00,car,0,SB
2024-07-17 13:17:29.833000+00:00,car,0,EB
2024-07-17 13:17:57.946000+00:00,car,1,NB
2024-07-17 13:18:04.057000+00:00,car,1,NB
2024-07-17 13:18:12.454000+00:00,car,0,SB
2024-07-17 13:18:19.271000+00:00,car,0,SB
2024-07-17 13:18:29.597000+00:00,car,0,SB
2024-07-17 13:18:37.217000+00:00,car,0,SB
2024-07-17 13:18:42.426000+00:00,car,0,SB
2024-07-17 13:18:50.454000+00:00,car,0,SB
2024-07-17 13:19:15.904000+00:00,car,0,EB
2024-07-17 13:19:47.281000+00:00,car,0,SB
2024-07-17 13:19:51.692000+00:00,car,0,SB
2024-07-17 13:19:53.701000+00:00,car,0,SB
2024-07-17 13:19:56.011000+00:00,car,0,SB
2024-07-17 13:20:01.925000+00:00,car,0,SB
2024-07-17 13:20:26.916000+00:00,car,1,NB
2024-07-17 13:20:46.624000+00:00,car,0,SB
2024-07-17 13:20:51.566000+00:00,car,1,SB
2024-07-17 13:21:14.227000+00:00,car,0,EB
2024-07-17 13:21:40.024000+00:00,car,1,NB
2024-07-17 13:21:43.031000+00:00,car,1,NB
2024-07-17 13:21:46.345000+00:00,car,1,NB
2024-07-17 13:22:02.497000+00:00,car,0,SB
2024-07-17 13:22:07.317000+00:00,car,0,SB
2024-07-17 13:22:12.944000+00:00,car,0,SB
2024-07-17 13:22:25.577000+00:00,car,0,SB
2024-07-17 13:22:54.457000+00:00,car,0,EB
2024-07-17 13:23:04.392000+00:00,car,1,EB
2024-07-17 13:23:28.301000+00:00,car,1,NB
2024-07-17 13:23:33.009000+00:00,car,0,SB
2024-07-17 13:23:37.738000+00:00,car,0,SB
2024-07-17 13:23:41.150000+00:00,car,0,SB
2024-07-17 13:23:46.660000+00:00,car,0,SB
2024-07-17 13:23:52.570000+00:00,car,0,SB
2024-07-17 13:23:59.881000+00:00,car,0,SB
2024-07-17 13:24:07.301000+00:00,car,0,SB
2024-07-17 13:24:11.308000+00:00,car,0,SB
2024-07-17 13:24:19.265000+00:00,car,1,NB
2024-07-17 13:24:23.036000+00:00,car,0,SB
2024-07-17 13:24:50.994000+00:00,car,0,EB
2024-07-17 13:25:19.908000+00:00,car,1,NB
2024-07-17 13:25:23.117000+00:00,car,1,NB
2024-07-17 13:25:25.623000+00:00,car,1,NB
2024-07-17 13:25:31.345000+00:00,car,1,NB
2024-07-17 13:25:37.761000+00:00,car,1,NB
2024-07-17 13:25:42.286000+00:00,car,0,SB
2024-07-17 13:25:50.213000+00:00,car,0,SB
2024-07-17 13:25:56.532000+00:00,car,0,SB
2024-07-17 13:26:02.461000+00:00,car,0,SB
2024-07-17 13:26:17.326000+00:00,car,0,SB
2024-07-17 13:26:24.564000+00:00,car,1,NB
2024-07-17 13:26:43.602000+00:00,car,0,EB
2024-07-17 13:27:09.719000+00:00,car,1,NB
2024-07-17 13:27:13.037000+00:00,car,1,NB
2024-07-17 13:27:18.659000+00:00,car,1,SB
2024-07-17 13:27:27.495000+00:00,car,0,SB
2024-07-17 13:27:39.842000+00:00,car,0,SB
2024-07-17 13:27:56.408000+00:00,car,0,SB
2024-07-17 13:27:59.721000+00:00,car,0,SB
2024-07-17 13:28:04.337000+00:00,car,0,SB
2024-07-17 13:28:29.238000+00:00,car,0,EB
2024-07-17 13:28:57.669000+00:00,car,1,NB
2024-07-17 21:27:03.702000+00:00,car,0,SB
2024-07-17 21:27:06.422000+00:00,car,0,SB
2024-07-17 21:27:11.043000+00:00,car,0,SB
2024-07-17 21:27:14.253000+00:00,car,0,SB
2024-07-17 21:27:17.164000+00:00,car,0,SB
2024-07-17 21:27:20.315000+00:00,car,1,NB
2024-07-17 21:27:22.320000+00:00,car,1,NB
2024-07-17 21:27:25.940000+00:00,car,1,NB
2024-07-17 21:27:29.528000+00:00,car,0,SB
2024-07-17 21:27:33.080000+00:00,car,1,NB
2024-07-17 21:27:36.308000+00:00,car,1,NB
2024-07-17 21:27:39.928000+00:00,car,1,NB
2024-07-17 21:27:45.665000+00:00,car,0,SB
2024-07-17 21:27:58.719000+00:00,car,0,EB
2024-07-17 21:28:07.662000+00:00,car,0,EB
2024-07-17 21:28:27.432000+00:00,car,1,NB
2024-07-17 21:28:31.961000+00:00,car,1,NB
2024-07-17 21:28:35.285000+00:00,car,1,NB
2024-07-17 21:28:40.609000+00:00,car,1,NB
2024-07-17 21:28:46.131000+00:00,car,1,NB
2024-07-17 21:28:49.944000+00:00,car,1,NB
2024-07-17 21:28:52.330000+00:00,car,0,SB
2024-07-17 21:28:53.954000+00:00,car,1,NB
2024-07-17 21:28:58.153000+00:00,car,0,SB
2024-07-17 21:29:01.492000+00:00,car,1,NB
2024-07-17 21:29:08.332000+00:00,car,1,NB
2024-07-17 21:29:10.738000+00:00,car,1,NB
2024-07-17 21:29:17.889000+00:00,car,1,NB
2024-07-17 21:29:21.110000+00:00,car,1,NB
2024-07-17 21:29:25.720000+00:00,car,1,NB
2024-07-17 21:29:42.868000+00:00,pedestrian,1,WB
2024-07-17 21:30:08.232000+00:00,car,1,NB
2024-07-17 21:30:11.741000+00:00,car,1,NB
2024-07-17 21:30:16.959000+00:00,car,1,NB
2024-07-17 21:30:23.279000+00:00,car,1,NB
2024-07-17 21:30:26.791000+00:00,car,1,NB
2024-07-17 21:30:29.706000+00:00,car,1,NB
2024-07-17 21:30:33.627000+00:00,car,1,NB
2024-07-17 21:30:36.541000+00:00,car,1,NB
2024-07-17 21:30:43.351000+00:00,car,0,SB
2024-07-17 21:30:49.576000+00:00,car,0,SB
2024-07-17 21:31:08.072000+00:00,car,0,EB
2024-07-17 21:31:23.133000+00:00,car,0,EB
2024-07-17 21:31:30.374000+00:00,car,0,EB
2024-07-17 21:31:40.905000+00:00,car,0,EB
2024-07-17 21:31:49.716000+00:00,car,1,NB
2024-07-17 21:31:52.225000+00:00,car,1,NB
2024-07-17 21:31:55.939000+00:00,car,1,NB
2024-07-17 21:32:00.856000+00:00,car,1,NB
2024-07-17 21:32:02.811000+00:00,car,0,SB
2024-07-17 21:32:05.118000+00:00,car,0,SB
2024-07-17 21:32:07.834000+00:00,car,0,SB
2024-07-17 21:32:13.757000+00:00,car,0,SB
2024-07-17 21:32:22.364000+00:00,car,1,NB
2024-07-17 21:32:26.812000+00:00,car,0,SB
2024-07-17 21:32:29.822000+00:00,car,0,SB
2024-07-17 21:32:32.706000+00:00,car,1,NB
2024-07-17 21:32:40.459000+00:00,car,0,SB
2024-07-17 21:33:00.485000+00:00,car,1,EB
2024-07-17 21:33:29.990000+00:00,car,1,NB
2024-07-17 21:33:32.297000+00:00,car,1,NB
2024-07-17 21:33:35.607000+00:00,car,1,NB
2024-07-17 21:33:40.017000+00:00,car,1,NB
2024-07-17 21:33:44.029000+00:00,car,1,NB
2024-07-17 21:33:53.981000+00:00,car,1,NB
2024-07-17 21:33:58.895000+00:00,car,1,NB
2024-07-17 21:34:02.606000+00:00,car,1,NB
2024-07-17 21:34:04.709000+00:00,car,1,NB
2024-07-17 21:34:07.474000+00:00,car,0,SB
2024-07-17 21:34:12.297000+00:00,car,0,SB
2024-07-17 21:34:25.729000+00:00,car,0,SB
2024-07-17 21:34:37.752000+00:00,car,0,EB
2024-07-17 21:34:55.575000+00:00,car,1,EB
2024-07-17 21:35:09.552000+00:00,car,1,NB
2024-07-17 21:35:12.264000+00:00,car,1,NB
2024-07-17 21:35:22.019000+00:00,car,0,SB
2024-07-17 21:35:27.605000+00:00,car,1,NB
2024-07-17 21:35:30.038000+00:00,car,0,SB
2024-07-17 21:35:32.025000+00:00,car,1,NB
2024-07-17 21:35:34.953000+00:00,car,0,SB
2024-07-17 21:35:36.743000+00:00,car,1,NB
2024-07-17 21:35:40.370000+00:00,car,0,SB
2024-07-17 21:35:45.077000+00:00,car,1,NB
2024-07-17 21:35:50.017000+00:00,car,1,NB
2024-07-17 21:35:52.626000+00:00,car,0,SB
2024-07-17 21:35:54.841000+00:00,car,1,NB
2024-07-17 21:36:01.867000+00:00,car,0,SB
2024-07-17 21:36:06.885000+00:00,car,0,SB
2024-07-17 21:36:22.042000+00:00,car,1,EB
2024-07-17 21:36:34.703000+00:00,car,0,EB
2024-07-17 21:36:53.071000+00:00,car,1,NB
2024-07-17 21:36:54.676000+00:00,car,1,NB
2024-07-17 21:36:58.613000+00:00,car,1,NB
2024-07-17 21:37:02.343000+00:00,car,0,SB
2024-07-17 21:37:04.742000+00:00,car,1,NB
2024-07-17 21:37:07.951000+00:00,car,1,NB
2024-07-17 21:37:15.993000+00:00,car,1,NB
2024-07-17 21:37:22.926000+00:00,car,0,SB
2024-07-17 21:37:31.662000+00:00,car,0,SB
2024-07-17 21:37:39.087000+00:00,car,0,SB
2024-07-17 21:37:54.135000+00:00,car,1,EB
2024-07-17 21:38:03.473000+00:00,car,0,EB
2024-07-17 21:38:25.066000+00:00,pedestrian,1,WB
2024-07-17 21:38:29.887000+00:00,car,1,NB
2024-07-17 21:38:32.805000+00:00,car,1,NB
2024-07-17 21:38:36.913000+00:00,car,1,NB
2024-07-17 21:38:40.133000+00:00,car,1,NB
2024-07-17 21:38:43.639000+00:00,car,1,NB
2024-07-17 21:38:45.860000+00:00,car,1,NB
2024-07-17 21:38:48.170000+00:00,car,1,NB
2024-07-17 21:38:58.906000+00:00,car,1,NB
2024-07-17 21:39:03.920000+00:00,car,1,NB
2024-07-17 21:39:08.530000+00:00,car,1,NB
2024-07-17 21:39:14.977000+00:00,car,0,SB
2024-07-17 21:39:23.258000+00:00,car,1,NB
2024-07-17 21:39:38.401000+00:00,pedestrian,1,NB
2024-07-17 21:40:07.709000+00:00,car,1,NB
2024-07-17 21:40:10.123000+00:00,car,1,NB
2024-07-17 21:40:13.140000+00:00,car,1,NB
2024-07-17 21:40:15.949000+00:00,car,1,NB
2024-07-17 21:40:20.778000+00:00,car,1,NB
2024-07-17 21:40:24.348000+00:00,car,0,SB
2024-07-17 21:40:28.867000+00:00,car,0,SB
2024-07-17 21:40:39.845000+00:00,car,1,NB
2024-07-17 21:40:44.760000+00:00,car,1,NB
2024-07-17 21:40:48.468000+00:00,car,1,NB
2024-07-17 21:40:52.283000+00:00,car,1,NB
2024-07-17 21:40:56.194000+00:00,car,1,NB
2024-07-17 21:41:03.940000+00:00,car,0,SB
2024-07-17 21:41:15.999000+00:00,car,1,EB
2024-07-17 21:41:47.022000+00:00,car,1,NB
2024-07-17 21:41:51.553000+00:00,car,1,NB
2024-07-17 21:41:55.763000+00:00,car,1,NB
2024-07-17 21:41:59.981000+00:00,car,1,NB
2024-07-17 21:42:04.599000+00:00,car,0,SB
2024-07-17 21:42:09.122000+00:00,car,0,SB
2024-07-17 21:42:15.768000+00:00,car,0,SB
2024-07-17 21:42:20.267000+00:00,car,1,NB
2024-07-17 21:42:24.983000+00:00,car,1,NB
2024-07-17 21:42:40.453000+00:00,car,0,SB
2024-07-17 21:42:54.985000+00:00,car,0,EB
2024-07-17 21:43:26.008000+00:00,car,1,NB
2024-07-17 21:43:30.524000+00:00,car,1,NB
2024-07-17 21:43:34.741000+00:00,car,1,NB
2024-07-17 21:43:37.752000+00:00,car,1,NB
2024-07-17 21:43:42.483000+00:00,car,0,SB
2024-07-17 21:43:45.001000+00:00,car,0,SB
2024-07-17 21:43:49.685000+00:00,car,1,NB
2024-07-17 21:43:56.802000+00:00,car,1,NB
2024-07-17 21:44:03.428000+00:00,car,1,NB
2024-07-17 21:44:06.141000+00:00,car,1,NB
2024-07-17 21:44:11.565000+00:00,car,1,NB
2024-07-17 21:44:16.999000+00:00,car,0,SB
2024-07-17 21:44:22.111000+00:00,car,1,NB
2024-07-17 21:44:27.639000+00:00,car,0,SB
2024-07-17 21:44:37.482000+00:00,car,0,EB
2024-07-17 21:45:08.246000+00:00,car,1,NB
2024-07-17 21:45:11.969000+00:00,car,1,NB
2024-07-17 21:45:16.288000+00:00,car,1,NB
2024-07-17 21:45:21.630000+00:00,car,1,NB
2024-07-17 21:45:24.317000+00:00,car,0,SB
2024-07-17 21:45:27.246000+00:00,car,1,NB
2024-07-17 21:45:30.740000+00:00,car,0,SB
2024-07-17 21:45:34.955000+00:00,car,0,SB
2024-07-17 21:45:38.786000+00:00,car,1,NB
2024-07-17 21:45:57.049000+00:00,car,0,SB
2024-07-17 21:46:27.156000+00:00,car,1,EB
2024-07-17 21:46:47.641000+00:00,car,1,NB
2024-07-17 21:46:49.965000+00:00,car,1,NB
2024-07-17 21:46:52.872000+00:00,car,1,NB
2024-07-17 21:46:55.483000+00:00,car,1,NB
2024-07-17 21:47:01.817000+00:00,car,1,NB
2024-07-17 21:47:04.301000+00:00,car,0,SB
2024-07-17 21:47:09.056000+00:00,car,1,NB
2024-07-17 21:47:17.604000+00:00,car,1,NB
2024-07-17 21:47:25.640000+00:00,car,1,NB
2024-07-17 21:47:28.973000+00:00,car,0,SB
2024-07-17 21:47:34.180000+00:00,car,1,NB
2024-07-17 21:47:57.976000+00:00,car,1,EB
2024-07-17 21:48:13.725000+00:00,car,0,EB
2024-07-17 21:48:27.384000+00:00,car,1,NB
2024-07-17 21:48:33.611000+00:00,car,1,NB
2024-07-17 21:48:37.518000+00:00,car,1,NB
2024-07-17 21:48:42.930000+00:00,car,1,NB
2024-07-17 13:29:02.180000+00:00,car,1,NB
2024-07-17 13:29:04.895000+00:00,car,1,NB
2024-07-17 13:29:18.144000+00:00,car,0,SB
2024-07-17 13:29:22.964000+00:00,car,0,SB
2024-07-17 13:29:32.408000+00:00,car,0,SB
2024-07-17 13:29:42.346000+00:00,car,1,EB
2024-07-17 13:29:47.462000+00:00,car,1,NB
2024-07-17 13:29:51.572000+00:00,car,0,SB
2024-07-17 13:30:00.518000+00:00,car,0,SB
2024-07-17 13:30:35.619000+00:00,car,0,EB
2024-07-17 13:30:48.780000+00:00,car,1,NB
2024-07-17 13:30:53.596000+00:00,car,0,SB
2024-07-17 13:30:56.926000+00:00,car,1,NB
2024-07-17 13:31:05.046000+00:00,car,1,SB
2024-07-17 13:31:20.209000+00:00,car,0,SB
2024-07-17 13:31:31.746000+00:00,car,0,SB
2024-07-17 13:31:39.093000+00:00,car,0,SB
2024-07-17 13:32:07.707000+00:00,car,0,EB
2024-07-17 13:32:16.343000+00:00,pedestrian,1,NB
2024-07-17 13:32:40.847000+00:00,car,1,NB
2024-07-17 13:32:43.762000+00:00,car,1,NB
2024-07-17 13:32:47.478000+00:00,car,1,NB
2024-07-17 13:32:56.213000+00:00,car,1,NB
2024-07-17 13:33:00.729000+00:00,car,0,SB
2024-07-17 13:33:07.458000+00:00,car,0,SB
2024-07-17 13:33:14.505000+00:00,car,0,SB
2024-07-17 13:33:19.222000+00:00,car,1,NB
2024-07-17 13:33:45.107000+00:00,car,1,NB
2024-07-17 13:33:58.871000+00:00,car,1,EB
2024-07-17 13:34:28.285000+00:00,car,1,NB
2024-07-17 13:34:30.895000+00:00,car,1,NB
2024-07-17 13:34:37.724000+00:00,car,1,NB
2024-07-17 13:34:42.244000+00:00,car,0,SB
2024-07-17 13:35:00.203000+00:00,car,0,SB
2024-07-17 13:35:45.735000+00:00,car,1,EB
2024-07-17 13:35:53.451000+00:00,car,1,EB
2024-07-17 13:36:17.816000+00:00,car,1,NB
2024-07-17 13:36:21.727000+00:00,car,1,NB
2024-07-17 13:36:25.239000+00:00,car,1,NB
2024-07-17 13:36:29.862000+00:00,car,1,NB
2024-07-17 13:36:36.083000+00:00,car,1,NB
2024-07-17 13:36:43.134000+00:00,car,0,SB
2024-07-17 13:36:49.157000+00:00,car,0,SB
2024-07-17 13:36:56.387000+00:00,car,0,SB
2024-07-17 13:37:03.507000+00:00,car,1,NB
2024-07-17 13:37:10.839000+00:00,car,0,SB
2024-07-17 13:37:19.281000+00:00,car,0,SB
2024-07-17 13:37:34.624000+00:00,car,1,EB
2024-07-17 13:37:43.566000+00:00,car,0,EB
2024-07-17 13:38:08.217000+00:00,car,1,NB
2024-07-17 13:38:11.923000+00:00,car,1,NB
2024-07-17 13:38:16.445000+00:00,car,1,NB
2024-07-17 13:38:19.189000+00:00,car,0,SB
2024-07-17 13:38:21.395000+00:00,car,0,SB
2024-07-17 13:38:26.171000+00:00,car,1,NB
2024-07-17 13:38:35.127000+00:00,car,0,SB
2024-07-17 13:39:03.408000+00:00,car,0,SB
2024-07-17 13:39:27.752000+00:00,car,0,EB
2024-07-17 13:39:57.445000+00:00,car,1,NB
2024-07-17 13:40:00.663000+00:00,car,1,NB
2024-07-17 13:40:06.404000+00:00,car,1,NB
2024-07-17 13:40:14.510000+00:00,car,0,SB
2024-07-17 13:40:17.726000+00:00,car,0,SB
2024-07-17 13:40:22.767000+00:00,car,1,NB
2024-07-17 13:40:29.450000+00:00,car,0,SB
2024-07-17 13:40:37.068000+00:00,car,0,SB
2024-07-17 13:40:47.700000+00:00,car,0,SB
2024-07-17 13:40:59.230000+00:00,car,0,SB
2024-07-17 13:41:48.336000+00:00,car,1,NB
2024-07-17 13:41:54.453000+00:00,car,1,NB
2024-07-17 13:42:00.167000+00:00,car,1,NB
2024-07-17 13:42:03.757000+00:00,car,0,SB
2024-07-17 13:42:07.370000+00:00,car,0,SB
2024-07-17 13:42:28.332000+00:00,car,0,SB
2024-07-17 13:42:47.208000+00:00,car,0,SB
2024-07-17 13:43:21.004000+00:00,car,0,EB
2024-07-17 13:43:38.464000+00:00,car,1,NB
2024-07-17 13:43:44.394000+00:00,car,1,NB
2024-07-17 13:43:49.319000+00:00,car,1,NB
2024-07-17 13:43:56.433000+00:00,car,0,SB
2024-07-17 13:44:06.260000+00:00,car,0,SB
2024-07-17 13:44:15.682000+00:00,car,0,SB
2024-07-17 13:44:20.700000+00:00,car,0,SB
2024-07-17 13:44:27.136000+00:00,car,1,NB
2024-07-17 13:44:38.967000+00:00,car,0,SB
2024-07-17 13:45:00.033000+00:00,car,1,EB
2024-07-17 13:45:15.398000+00:00,bicycle,0,SB
2024-07-17 13:45:30.773000+00:00,car,1,NB
2024-07-17 13:45:37.823000+00:00,car,1,NB
2024-07-17 13:45:43.139000+00:00,car,0,SB
2024-07-17 13:45:48.765000+00:00,car,0,SB
2024-07-17 13:45:57.491000+00:00,car,0,SB
2024-07-17 13:46:17.466000+00:00,car,0,SB
2024-07-17 13:46:28.005000+00:00,car,0,SB
2024-07-17 13:46:45.948000+00:00,car,0,EB
2024-07-17 13:46:58.790000+00:00,car,0,EB
2024-07-17 13:47:19.173000+00:00,car,1,NB
2024-07-17 13:47:31.100000+00:00,car,1,NB
2024-07-17 13:47:37.345000+00:00,car,0,SB
2024-07-17 13:47:40.956000+00:00,car,0,SB
2024-07-17 13:47:44.864000+00:00,car,0,SB
2024-07-17 13:47:50.793000+00:00,car,0,SB
2024-07-17 13:47:55.408000+00:00,car,0,SB
2024-07-17 13:48:02.829000+00:00,car,0,SB
2024-07-17 13:48:34.285000+00:00,car,0,EB
2024-07-17 13:49:15.837000+00:00,car,1,NB
2024-07-17 13:49:29.176000+00:00,car,1,NB
2024-07-17 13:49:33.257000+00:00,car,0,SB
2024-07-17 13:49:36.766000+00:00,car,0,SB
2024-07-17 13:49:42.797000+00:00,car,0,SB
2024-07-17 13:49:46.553000+00:00,car,1,NB
2024-07-17 13:49:50.870000+00:00,car,1,NB
2024-07-17 13:49:55.050000+00:00,car,0,SB
2024-07-17 13:49:57.957000+00:00,car,0,SB
2024-07-17 13:50:05.982000+00:00,car,0,EB
2024-07-17 13:50:18.314000+00:00,car,0,EB
2024-07-17 13:50:38.494000+00:00,car,1,SB
2024-07-17 13:51:00.180000+00:00,car,1,NB
2024-07-17 13:51:04.691000+00:00,car,1,NB
2024-07-17 13:51:15.752000+00:00,car,0,SB
2024-07-17 13:51:22.258000+00:00,car,1,NB
2024-07-17 13:51:28.182000+00:00,car,0,SB
2024-07-17 13:51:39.917000+00:00,car,0,SB
2024-07-17 13:51:52.562000+00:00,car,0,SB
2024-07-17 13:52:28.962000+00:00,car,1,SB
2024-07-17 13:52:48.919000+00:00,car,1,NB
2024-07-17 13:52:51.342000+00:00,car,0,SB
2024-07-17 13:52:54.435000+00:00,car,1,NB
2024-07-17 13:52:56.960000+00:00,car,0,SB
2024-07-17 13:52:58.254000+00:00,car,1,NB
2024-07-17 13:53:10.501000+00:00,car,0,SB
2024-07-17 13:53:19.141000+00:00,car,0,SB
2024-07-17 13:53:29.870000+00:00,car,0,SB
2024-07-17 13:53:44.593000+00:00,car,1,NB
2024-07-17 13:54:13.001000+00:00,car,0,SB
2024-07-17 13:54:39.741000+00:00,car,1,NB
2024-07-17 13:54:45.569000+00:00,car,1,NB
2024-07-17 13:54:57.995000+00:00,car,0,SB
2024-07-17 13:55:04.313000+00:00,car,0,SB
2024-07-17 13:55:36.735000+00:00,car,1,NB
2024-07-17 13:55:55.193000+00:00,car,0,EB
2024-07-17 13:56:12.768000+00:00,car,0,EB
2024-07-17 13:56:29.637000+00:00,car,1,NB
2024-07-17 13:56:33.261000+00:00,car,1,NB
2024-07-17 13:56:38.191000+00:00,car,1,NB
2024-07-17 13:56:42.103000+00:00,car,1,NB
2024-07-17 13:56:44.008000+00:00,car,1,NB
2024-07-17 13:56:48.531000+00:00,car,1,NB
2024-07-17 13:56:50.670000+00:00,car,0,SB
2024-07-17 13:56:56.390000+00:00,car,0,SB
2024-07-17 13:57:09.132000+00:00,car,0,SB
2024-07-17 13:57:26.180000+00:00,car,0,SB
2024-07-17 13:57:46.325000+00:00,car,1,EB
2024-07-17 13:58:18.973000+00:00,car,1,NB
2024-07-17 13:58:22.893000+00:00,car,1,NB
2024-07-17 13:58:26.316000+00:00,car,1,NB
2024-07-17 13:58:30.031000+00:00,car,1,NB
2024-07-17 13:58:38.372000+00:00,car,0,SB
2024-07-17 13:58:41.977000+00:00,car,0,SB
2024-07-17 13:58:47.213000+00:00,car,0,SB
2024-07-17 13:58:50.930000+00:00,car,0,SB
2024-07-17 13:58:55.650000+00:00,car,0,SB
2024-07-17 13:59:08.413000+00:00,car,1,SB
2024-07-17 13:59:12.745000+00:00,car,0,SB
2024-07-17 13:59:19.466000+00:00,car,0,SB
2024-07-17 13:59:26.804000+00:00,car,1,NB
2024-07-17 13:59:46.590000+00:00,pedestrian,1,NB
2024-07-17 14:00:11.389000+00:00,car,1,NB
2024-07-17 14:00:20.353000+00:00,car,0,SB
2024-07-17 14:00:33.177000+00:00,car,1,NB
2024-07-17 14:00:39.151000+00:00,car,0,SB
2024-07-17 14:00:41.761000+00:00,car,0,SB
2024-07-17 14:00:45.485000+00:00,car,0,SB
2024-07-17 14:00:53.824000+00:00,car,0,SB
2024-07-17 14:00:58.938000+00:00,car,0,SB
2024-07-17 14:01:05.022000+00:00,car,1,NB
2024-07-17 14:01:24.902000+00:00,car,0,EB
2024-07-17 14:01:58.757000+00:00,car,1,NB
2024-07-17 14:02:02.387000+00:00,car,1,NB
2024-07-17 14:02:08.215000+00:00,car,1,NB
2024-07-17 14:02:12.561000+00:00,bicycle,0,EB
2024-07-17 14:02:17.772000+00:00,car,0,SB
2024-07-17 14:02:22.189000+00:00,car,0,SB
2024-07-17 14:02:28.630000+00:00,car,0,SB
2024-07-17 14:02:36.973000+00:00,car,0,SB
2024-07-17 14:02:42.991000+00:00,car,0,SB
2024-07-17 14:02:52.720000+00:00,car,0,EB
2024-07-17 14:03:48.709000+00:00,car,1,NB
2024-07-17 14:03:52.619000+00:00,car,1,NB
2024-07-17 14:03:56.636000+00:00,car,1,NB
2024-07-17 14:04:15.553000+00:00,car,0,SB
2024-07-17 14:04:23.293000+00:00,car,0,SB
2024-07-17 14:04:38.968000+00:00,car,0,SB
2024-07-17 14:05:06.562000+00:00,car,0,EB
2024-07-17 14:05:40.739000+00:00,car,1,NB
2024-07-17 14:05:45.764000+00:00,car,1,NB
2024-07-17 14:05:51.780000+00:00,car,1,NB
2024-07-17 14:05:59.089000+00:00,car,0,SB
2024-07-17 14:06:02.322000+00:00,car,1,NB
2024-07-17 14:06:23.004000+00:00,car,0,SB
2024-07-17 14:06:28.413000+00:00,car,1,NB
2024-07-17 14:06:46.574000+00:00,car,1,NB
2024-07-17 14:07:27.482000+00:00,car,1,NB
2024-07-17 14:07:31.490000+00:00,car,1,NB
2024-07-17 14:07:36.215000+00:00,car,1,NB
2024-07-17 14:07:40.929000+00:00,car,1,NB
2024-07-17 14:07:52.568000+00:00,car,1,NB
2024-07-17 14:07:55.899000+00:00,car,0,SB
2024-07-17 14:08:09.536000+00:00,car,0,SB
2024-07-17 14:08:53.969000+00:00,car,1,EB
2024-07-17 14:09:17.270000+00:00,car,1,NB
2024-07-17 14:09:21.408000+00:00,car,1,NB
2024-07-17 14:09:26.828000+00:00,car,0,SB
2024-07-17 14:09:33.968000+00:00,car,1,NB
2024-07-17 14:09:51.246000+00:00,car,0,SB
2024-07-17 14:09:55.757000+00:00,car,0,SB
2024-07-17 14:10:00.670000+00:00,car,0,SB
2024-07-17 14:10:15.414000+00:00,car,0,SB
2024-07-17 14:10:34.816000+00:00,car,1,EB
2024-07-17 14:11:08.229000+00:00,car,1,NB
2024-07-17 14:11:12.540000+00:00,car,1,NB
2024-07-17 14:11:16.067000+00:00,car,1,NB
2024-07-17 14:11:20.286000+00:00,car,1,NB
2024-07-17 14:11:28.182000+00:00,car,0,SB
2024-07-17 14:11:33.693000+00:00,car,0,SB
2024-07-17 14:11:41.013000+00:00,car,0,SB
2024-07-17 14:11:58.664000+00:00,car,0,EB
2024-07-17 14:12:47.537000+00:00,car,1,EB
2024-07-17 14:13:01.398000+00:00,car,1,NB
2024-07-17 14:13:06.209000+00:00,car,1,NB
2024-07-17 14:13:13.035000+00:00,car,1,NB
